SIMULATE WITH PROPERTIES:
---------------------------
BAMCP with ENV: N-armed Bernoulli Bandits
Miscalibration with Options: ['Sets a cost to sampling a bandit, with known bandit having a value of 0.', 'Unfavorable prior for non-zero bandit(s)']
BAMCP Settings: Discount: 0.950000, Epsilon: 0.100000, Num_Sims: 1500, Num_Steps: 50, Num_Trials: 10
BAMCP Priors: (Alpha=[[ 0.  0.]], Beta=[[ 0.  0.]])
True bandit probabilities: [ 0.5  1. ]
---------------------------
Acton: 0 | Reward: -0.250000
Steps Taken: 19 | Time Diff: 8389.22
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 8393.61
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 8398.01
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 8402.41
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 8406.8
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 8411.21
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 8415.6
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 8420.0
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 8424.4
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 8428.8
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 8433.2
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 8437.6
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 8441.99
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 8446.39
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 8450.78
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 8455.18
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 8459.58
Acton: 0 | Reward: -0.250000
Steps Taken: 36 | Time Diff: 8463.98
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 8468.37
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 8472.76
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 8477.17
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 8481.56
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 8485.95
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 8490.35
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 8494.75
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 8499.15
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 8503.56
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 8507.97
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 8512.38
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 8516.78
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 8521.18
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 8525.58
RESULTS ------------->
Alpha: [[ 11.1  28.5]]
Beta: [[ 14.4   0. ]]
Trials: [[ 25.5  28.5]]
(cost,beta): (0.25, 4)
(reward,accuracy): (5.725, 0.43)
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 8529.98
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 8534.4
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 8538.82
Acton: 0 | Reward: 0.750000
Steps Taken: 4 | Time Diff: 8543.24
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 8547.67
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 8552.09
Acton: 0 | Reward: 0.750000
Steps Taken: 7 | Time Diff: 8556.5
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 8560.91
Acton: 0 | Reward: -0.250000
Steps Taken: 9 | Time Diff: 8565.32
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 8569.74
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 8574.16
Acton: 0 | Reward: 0.750000
Steps Taken: 12 | Time Diff: 8578.57
Acton: 0 | Reward: 0.750000
Steps Taken: 13 | Time Diff: 8582.99
Acton: 0 | Reward: 0.750000
Steps Taken: 14 | Time Diff: 8587.42
Acton: 0 | Reward: 0.750000
Steps Taken: 15 | Time Diff: 8591.85
Acton: 0 | Reward: -0.250000
Steps Taken: 16 | Time Diff: 8596.28
Acton: 0 | Reward: 0.750000
Steps Taken: 17 | Time Diff: 8600.7
Acton: 0 | Reward: 0.750000
Steps Taken: 18 | Time Diff: 8605.14
Acton: 0 | Reward: -0.250000
Steps Taken: 19 | Time Diff: 8609.57
Acton: 0 | Reward: -0.250000
Steps Taken: 20 | Time Diff: 8614.0
Acton: 0 | Reward: 0.750000
Steps Taken: 21 | Time Diff: 8618.42
Acton: 0 | Reward: 0.750000
Steps Taken: 22 | Time Diff: 8622.84
Acton: 0 | Reward: 0.750000
Steps Taken: 23 | Time Diff: 8627.26
Acton: 0 | Reward: 0.750000
Steps Taken: 24 | Time Diff: 8631.7
Acton: 0 | Reward: 0.750000
Steps Taken: 25 | Time Diff: 8636.12
Acton: 0 | Reward: -0.250000
Steps Taken: 26 | Time Diff: 8640.55
Acton: 0 | Reward: -0.250000
Steps Taken: 27 | Time Diff: 8644.99
Acton: 0 | Reward: -0.250000
Steps Taken: 28 | Time Diff: 8649.41
Acton: 0 | Reward: 0.750000
Steps Taken: 29 | Time Diff: 8653.84
Acton: 0 | Reward: 0.750000
Steps Taken: 30 | Time Diff: 8658.86
Acton: 0 | Reward: -0.250000
Steps Taken: 31 | Time Diff: 8663.6
Acton: 0 | Reward: -0.250000
Steps Taken: 32 | Time Diff: 8668.72
Acton: 0 | Reward: -0.250000
Steps Taken: 33 | Time Diff: 8678.01
Acton: 0 | Reward: 0.750000
Steps Taken: 34 | Time Diff: 8687.3
Acton: 0 | Reward: -0.250000
Steps Taken: 35 | Time Diff: 8696.6
Acton: 0 | Reward: -0.250000
Steps Taken: 36 | Time Diff: 8705.89
Acton: 0 | Reward: 0.750000
Steps Taken: 37 | Time Diff: 8715.16
Acton: 0 | Reward: 0.750000
Steps Taken: 38 | Time Diff: 8724.45
Acton: 0 | Reward: 0.750000
Steps Taken: 39 | Time Diff: 8733.73
Acton: 0 | Reward: 0.750000
Steps Taken: 40 | Time Diff: 8743.03
Acton: 0 | Reward: -0.250000
Steps Taken: 41 | Time Diff: 8749.88
Acton: 0 | Reward: -0.250000
Steps Taken: 42 | Time Diff: 8754.29
Acton: 0 | Reward: 0.750000
Steps Taken: 43 | Time Diff: 8758.71
Acton: 0 | Reward: -0.250000
Steps Taken: 44 | Time Diff: 8768.02
Acton: 0 | Reward: -0.250000
Steps Taken: 45 | Time Diff: 8777.35
Acton: 0 | Reward: 0.750000
Steps Taken: 46 | Time Diff: 8786.89
Acton: 0 | Reward: -0.250000
Steps Taken: 47 | Time Diff: 8794.42
Acton: 0 | Reward: 0.750000
Steps Taken: 48 | Time Diff: 8800.53
Acton: 0 | Reward: 0.750000
Steps Taken: 49 | Time Diff: 8808.19
Acton: 0 | Reward: -0.250000
Steps Taken: 50 | Time Diff: 8815.23
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 8819.62
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 8826.73
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 8836.25
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 8843.87
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 8851.86
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 8856.28
Acton: 0 | Reward: -0.250000
Steps Taken: 7 | Time Diff: 8864.58
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 8874.11
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 8883.44
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 8890.07
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 8894.47
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 8901.78
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 8906.18
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 8910.57
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 8919.71
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 8928.29
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 8933.53
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 8942.77
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 8952.15
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 8961.63
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 8970.88
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 8980.12
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 8989.38
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 8998.61
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 9005.66
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 9010.04
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 9018.73
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 9027.97
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 9037.32
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 9041.9
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 9050.89
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 9060.24
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 9069.75
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 9079.24
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 9084.36
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 9088.75
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 9093.13
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 9097.52
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 9103.26
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 9112.59
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 9119.46
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 9123.84
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 9128.23
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 9132.62
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 9137.01
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 9141.4
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 9145.79
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 9151.81
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 9157.2
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 9161.59
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 9165.97
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 9170.37
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 9174.78
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 9179.18
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 9183.58
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 9191.76
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 9201.15
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 9208.48
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 9216.84
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 9223.81
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 9233.28
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 9241.62
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 9246.0
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 9250.39
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 9254.78
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 9259.18
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 9263.57
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 9267.96
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 9276.55
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 9285.99
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 9295.43
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 9304.89
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 9314.36
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 9323.81
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 9333.25
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 9342.69
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 9349.77
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 9354.16
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 9358.55
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 9362.94
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 9367.33
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 9371.72
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 9376.11
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 9380.49
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 9384.88
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 9389.92
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 9399.28
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 9405.78
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 9410.17
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 9414.56
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 9418.94
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 9423.32
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 9427.71
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 9432.09
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 9436.48
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 9440.87
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 9445.25
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 9449.64
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 9454.02
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 9458.41
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 9462.8
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 9467.19
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 9471.57
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 9475.96
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 9480.35
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 9484.75
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 9489.14
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 9493.53
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 9497.92
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 9502.32
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 9506.71
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 9511.09
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 9515.49
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 9519.88
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 9524.27
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 9528.66
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 9533.04
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 9537.43
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 9541.81
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 9546.2
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 9550.59
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 9554.98
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 9559.37
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 9563.75
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 9568.13
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 9572.51
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 9576.91
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 9581.3
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 9585.69
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 9590.09
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 9594.49
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 9598.88
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 9603.28
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 9607.68
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 9612.07
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 9616.47
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 9620.87
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 9625.26
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 9629.66
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 9634.05
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 9638.44
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 9642.84
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 9647.23
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 9651.61
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 9656.0
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 9660.39
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 9664.79
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 9669.17
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 9673.56
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 9677.95
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 9682.33
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 9686.73
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 9691.12
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 9695.51
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 9699.9
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 9704.3
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 9708.69
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 9713.08
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 9717.47
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 9721.85
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 9726.24
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 9730.64
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 9735.03
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 9739.43
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 9743.83
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 9751.64
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 9756.57
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 9760.97
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 9765.36
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 9769.75
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 9774.15
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 9778.53
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 9782.93
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 9787.32
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 9791.71
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 9796.1
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 9800.5
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 9804.9
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 9809.29
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 9813.67
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 9818.05
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 9822.44
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 9826.83
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 9831.21
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 9835.59
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 9839.97
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 9844.36
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 9848.75
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 9853.14
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 9857.53
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 9861.91
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 9866.3
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 9870.69
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 9875.07
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 9879.46
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 9883.84
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 9888.23
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 9892.61
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 9897.0
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 9901.39
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 9905.77
Acton: 1 | Reward: 0.000000
Steps Taken: 2 | Time Diff: 9910.16
Acton: 1 | Reward: 0.000000
Steps Taken: 3 | Time Diff: 9914.56
Acton: 1 | Reward: 0.000000
Steps Taken: 4 | Time Diff: 9918.96
Acton: 1 | Reward: 0.000000
Steps Taken: 5 | Time Diff: 9923.34
Acton: 1 | Reward: 0.000000
Steps Taken: 6 | Time Diff: 9927.73
Acton: 1 | Reward: 0.000000
Steps Taken: 7 | Time Diff: 9932.12
Acton: 1 | Reward: 0.000000
Steps Taken: 8 | Time Diff: 9936.51
Acton: 1 | Reward: 0.000000
Steps Taken: 9 | Time Diff: 9940.9
Acton: 1 | Reward: 0.000000
Steps Taken: 10 | Time Diff: 9945.29
Acton: 1 | Reward: 0.000000
Steps Taken: 11 | Time Diff: 9949.68
Acton: 1 | Reward: 0.000000
Steps Taken: 12 | Time Diff: 9954.07
Acton: 1 | Reward: 0.000000
Steps Taken: 13 | Time Diff: 9958.46
Acton: 1 | Reward: 0.000000
Steps Taken: 14 | Time Diff: 9962.85
Acton: 1 | Reward: 0.000000
Steps Taken: 15 | Time Diff: 9967.23
Acton: 1 | Reward: 0.000000
Steps Taken: 16 | Time Diff: 9971.62
Acton: 1 | Reward: 0.000000
Steps Taken: 17 | Time Diff: 9976.01
Acton: 1 | Reward: 0.000000
Steps Taken: 18 | Time Diff: 9980.4
Acton: 1 | Reward: 0.000000
Steps Taken: 19 | Time Diff: 9984.79
Acton: 1 | Reward: 0.000000
Steps Taken: 20 | Time Diff: 9989.17
Acton: 1 | Reward: 0.000000
Steps Taken: 21 | Time Diff: 9993.55
Acton: 1 | Reward: 0.000000
Steps Taken: 22 | Time Diff: 9997.94
Acton: 1 | Reward: 0.000000
Steps Taken: 23 | Time Diff: 10002.32
Acton: 1 | Reward: 0.000000
Steps Taken: 24 | Time Diff: 10006.7
Acton: 1 | Reward: 0.000000
Steps Taken: 25 | Time Diff: 10011.08
Acton: 1 | Reward: 0.000000
Steps Taken: 26 | Time Diff: 10015.46
Acton: 1 | Reward: 0.000000
Steps Taken: 27 | Time Diff: 10019.84
Acton: 1 | Reward: 0.000000
Steps Taken: 28 | Time Diff: 10024.22
Acton: 1 | Reward: 0.000000
Steps Taken: 29 | Time Diff: 10028.6
Acton: 1 | Reward: 0.000000
Steps Taken: 30 | Time Diff: 10032.98
Acton: 1 | Reward: 0.000000
Steps Taken: 31 | Time Diff: 10037.36
Acton: 1 | Reward: 0.000000
Steps Taken: 32 | Time Diff: 10041.75
Acton: 1 | Reward: 0.000000
Steps Taken: 33 | Time Diff: 10046.14
Acton: 1 | Reward: 0.000000
Steps Taken: 34 | Time Diff: 10050.52
Acton: 1 | Reward: 0.000000
Steps Taken: 35 | Time Diff: 10054.91
Acton: 1 | Reward: 0.000000
Steps Taken: 36 | Time Diff: 10059.29
Acton: 1 | Reward: 0.000000
Steps Taken: 37 | Time Diff: 10063.68
Acton: 1 | Reward: 0.000000
Steps Taken: 38 | Time Diff: 10068.06
Acton: 1 | Reward: 0.000000
Steps Taken: 39 | Time Diff: 10072.45
Acton: 1 | Reward: 0.000000
Steps Taken: 40 | Time Diff: 10076.83
Acton: 1 | Reward: 0.000000
Steps Taken: 41 | Time Diff: 10081.22
Acton: 1 | Reward: 0.000000
Steps Taken: 42 | Time Diff: 10085.6
Acton: 1 | Reward: 0.000000
Steps Taken: 43 | Time Diff: 10089.99
Acton: 1 | Reward: 0.000000
Steps Taken: 44 | Time Diff: 10094.38
Acton: 1 | Reward: 0.000000
Steps Taken: 45 | Time Diff: 10098.76
Acton: 1 | Reward: 0.000000
Steps Taken: 46 | Time Diff: 10103.15
Acton: 1 | Reward: 0.000000
Steps Taken: 47 | Time Diff: 10107.53
Acton: 1 | Reward: 0.000000
Steps Taken: 48 | Time Diff: 10111.92
Acton: 1 | Reward: 0.000000
Steps Taken: 49 | Time Diff: 10116.31
Acton: 1 | Reward: 0.000000
Steps Taken: 50 | Time Diff: 10120.69
Acton: 1 | Reward: 0.000000
Steps Taken: 1 | Time Diff: 10125.07
